satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary,Probabilidad_de_irse,Riesgo,nombre
0.33,0.88,6,219,5,0,1,0,8,1,0.97,Alto,Empleado 355
0.41,0.57,2,136,3,0,1,0,8,1,1.0,Alto,Empleado 356
0.41,0.55,2,154,3,0,1,0,8,1,1.0,Alto,Empleado 357
0.37,0.54,2,149,3,0,1,0,8,1,1.0,Alto,Empleado 358
0.31,0.62,6,135,5,0,1,0,8,1,0.86,Alto,Empleado 359
0.09,0.91,6,275,4,0,1,0,8,1,1.0,Alto,Empleado 360
0.1,0.87,6,290,4,0,1,0,8,1,1.0,Alto,Empleado 361
0.76,0.9,4,263,5,0,1,0,8,1,1.0,Alto,Empleado 362
0.41,0.54,2,145,3,0,1,0,8,1,1.0,Alto,Empleado 363
0.72,0.96,5,267,5,0,1,0,9,1,1.0,Alto,Empleado 364
0.4,0.5,2,141,3,1,1,0,9,1,1.0,Alto,Empleado 365
0.91,0.87,4,235,5,0,1,0,9,1,1.0,Alto,Empleado 366
0.1,0.83,6,258,4,0,1,0,4,1,1.0,Alto,Empleado 367
0.4,0.56,2,131,3,0,1,0,0,1,1.0,Alto,Empleado 368
0.82,0.86,5,243,5,0,1,0,0,1,1.0,Alto,Empleado 369
0.1,0.82,6,266,4,0,1,0,0,1,1.0,Alto,Empleado 370
0.37,0.45,2,142,3,0,1,0,0,1,1.0,Alto,Empleado 371
0.36,0.51,2,135,3,0,1,0,0,1,1.0,Alto,Empleado 372
0.39,0.48,2,141,3,0,1,0,6,2,1.0,Alto,Empleado 373
0.36,0.57,2,142,3,0,1,0,6,2,1.0,Alto,Empleado 374
0.86,0.84,5,254,5,0,1,0,6,2,1.0,Alto,Empleado 375
0.73,0.99,5,262,5,0,1,0,6,2,1.0,Alto,Empleado 376
0.56,0.71,4,296,2,0,1,0,0,2,0.9,Alto,Empleado 377
0.44,0.56,2,158,3,0,1,0,2,2,1.0,Alto,Empleado 378
0.31,0.56,4,238,2,0,1,0,2,2,0.93,Alto,Empleado 379
0.77,0.93,4,231,5,0,1,0,3,2,0.98,Alto,Empleado 380
0.44,0.45,2,156,3,0,1,0,3,2,1.0,Alto,Empleado 381
0.38,0.46,2,145,3,0,1,0,3,2,1.0,Alto,Empleado 382
0.45,0.48,2,144,3,0,1,0,5,2,1.0,Alto,Empleado 383
0.38,0.51,2,159,3,0,1,0,7,2,1.0,Alto,Empleado 384
0.36,0.48,2,156,3,0,1,0,2,0,0.99,Alto,Empleado 385
0.75,0.9,5,256,5,0,1,0,8,1,1.0,Alto,Empleado 386
0.1,0.93,6,298,4,0,1,0,9,2,1.0,Alto,Empleado 387
0.1,0.97,6,247,4,0,1,0,4,2,1.0,Alto,Empleado 388
0.45,0.5,2,157,3,0,1,0,5,2,1.0,Alto,Empleado 389
0.42,0.57,2,154,3,1,1,0,5,2,1.0,Alto,Empleado 390
0.78,1.0,4,253,5,0,1,0,5,1,1.0,Alto,Empleado 391
0.45,0.55,2,148,3,0,1,0,7,1,1.0,Alto,Empleado 392
0.84,1.0,4,261,5,0,1,0,7,1,1.0,Alto,Empleado 393
0.11,0.93,6,282,4,0,1,0,7,1,1.0,Alto,Empleado 394
0.42,0.56,2,133,3,0,1,0,7,1,1.0,Alto,Empleado 395
0.45,0.46,2,128,3,0,1,0,7,1,1.0,Alto,Empleado 396
0.46,0.57,2,139,3,0,1,0,7,1,1.0,Alto,Empleado 397
0.09,0.79,6,293,5,0,1,0,7,1,1.0,Alto,Empleado 398
0.87,0.83,4,265,6,0,1,0,7,1,1.0,Alto,Empleado 399
0.1,0.87,6,250,4,0,1,0,7,1,1.0,Alto,Empleado 400
0.91,1.0,5,251,6,0,1,0,7,1,1.0,Alto,Empleado 401
0.76,0.92,4,246,5,0,1,0,7,1,1.0,Alto,Empleado 402
0.74,1.0,5,275,5,0,1,0,7,1,1.0,Alto,Empleado 403
0.92,0.93,5,240,5,0,1,0,7,1,0.99,Alto,Empleado 404
0.76,0.87,5,245,5,0,1,0,7,1,1.0,Alto,Empleado 405
0.47,0.5,4,254,4,0,1,0,7,1,0.94,Alto,Empleado 406
0.73,0.99,5,241,5,0,1,0,7,1,1.0,Alto,Empleado 407
0.09,0.94,6,257,4,0,1,0,7,1,1.0,Alto,Empleado 408
0.91,0.92,4,246,5,0,1,0,7,1,1.0,Alto,Empleado 409
0.82,0.98,4,233,5,0,1,0,7,1,1.0,Alto,Empleado 410
0.28,0.45,6,218,4,0,1,0,2,1,0.84,Alto,Empleado 411
0.84,0.99,4,262,6,0,1,0,2,2,1.0,Alto,Empleado 412
0.45,0.53,2,138,3,0,1,0,2,2,1.0,Alto,Empleado 413
0.45,0.54,2,142,3,0,1,0,3,2,1.0,Alto,Empleado 414
0.91,0.97,5,233,5,0,1,0,3,2,1.0,Alto,Empleado 415
0.42,0.48,2,155,3,0,1,0,3,2,1.0,Alto,Empleado 416
0.82,1.0,4,229,6,0,1,0,3,2,1.0,Alto,Empleado 417
0.11,0.9,6,264,4,0,1,0,9,2,1.0,Alto,Empleado 418
0.42,0.53,3,199,4,0,1,0,9,2,0.96,Alto,Empleado 419
0.82,0.85,4,223,5,0,1,0,9,2,0.99,Alto,Empleado 420
0.09,0.96,6,268,4,0,1,0,9,2,1.0,Alto,Empleado 421
0.1,0.94,6,287,4,0,1,0,9,2,1.0,Alto,Empleado 422
0.86,1.0,5,257,5,0,1,0,9,2,1.0,Alto,Empleado 423
0.4,0.46,2,143,3,0,1,0,9,0,1.0,Alto,Empleado 424
0.45,0.46,2,130,3,0,1,0,9,1,1.0,Alto,Empleado 425
0.42,0.51,2,136,3,0,1,0,9,2,1.0,Alto,Empleado 426
0.74,0.92,4,261,5,0,1,0,9,2,1.0,Alto,Empleado 427
0.55,0.6,3,180,4,0,1,0,9,2,0.95,Alto,Empleado 428
0.37,0.45,2,126,3,0,1,0,8,2,1.0,Alto,Empleado 429
0.41,0.52,2,127,3,1,1,0,8,1,1.0,Alto,Empleado 430
0.89,0.65,5,195,6,0,1,0,8,1,0.82,Alto,Empleado 431
0.41,0.57,2,160,3,0,1,0,8,1,1.0,Alto,Empleado 432
0.44,0.51,2,150,3,0,1,0,8,1,1.0,Alto,Empleado 433
0.87,0.84,4,264,6,0,1,0,8,1,1.0,Alto,Empleado 434
0.1,0.84,6,309,4,0,1,0,8,1,1.0,Alto,Empleado 435
0.41,0.47,2,135,3,0,1,0,8,1,1.0,Alto,Empleado 436
0.11,0.85,6,261,4,0,1,0,8,1,1.0,Alto,Empleado 437
0.43,0.53,2,160,3,0,1,0,8,1,1.0,Alto,Empleado 438
0.77,0.9,4,237,5,0,1,0,8,1,1.0,Alto,Empleado 439
0.41,0.52,2,136,3,0,1,0,9,1,1.0,Alto,Empleado 440
0.41,0.48,2,139,3,0,1,0,9,1,1.0,Alto,Empleado 441
0.36,0.78,2,151,4,0,1,0,9,1,0.94,Alto,Empleado 442
0.77,1.0,5,229,5,0,1,0,4,1,1.0,Alto,Empleado 443
0.81,0.98,5,245,5,0,1,0,0,1,1.0,Alto,Empleado 444
0.39,0.54,2,127,3,0,1,0,0,1,1.0,Alto,Empleado 445
0.09,0.94,6,283,5,0,1,0,0,1,1.0,Alto,Empleado 446
0.44,0.46,2,143,3,0,1,0,0,1,1.0,Alto,Empleado 447
0.1,0.84,5,298,4,0,1,0,0,1,0.99,Alto,Empleado 448
0.36,0.48,2,159,3,0,1,0,6,1,1.0,Alto,Empleado 449
0.81,0.92,5,239,5,0,1,0,6,1,1.0,Alto,Empleado 450
0.81,0.9,4,226,5,0,1,0,6,2,0.99,Alto,Empleado 451
0.85,0.98,5,248,5,0,1,0,6,2,1.0,Alto,Empleado 452
0.1,0.87,6,286,4,0,1,0,0,2,1.0,Alto,Empleado 453
0.37,0.54,2,145,3,0,1,0,1,2,1.0,Alto,Empleado 454
0.09,0.97,7,254,4,1,1,0,1,2,1.0,Alto,Empleado 455
0.44,0.53,2,127,3,0,1,0,1,2,1.0,Alto,Empleado 456
0.86,0.93,5,223,5,0,1,0,1,2,1.0,Alto,Empleado 457
0.77,1.0,4,255,5,0,1,0,1,2,1.0,Alto,Empleado 458
0.41,0.48,2,136,3,0,1,0,5,2,1.0,Alto,Empleado 459
0.4,0.48,2,137,3,0,1,0,7,2,1.0,Alto,Empleado 460
0.43,0.49,2,135,3,0,1,0,2,2,1.0,Alto,Empleado 461
0.43,0.5,2,137,3,0,1,0,8,2,1.0,Alto,Empleado 462
0.8,0.53,3,255,5,0,1,0,9,0,0.94,Alto,Empleado 463
0.8,0.85,4,273,5,0,1,0,4,1,1.0,Alto,Empleado 464
0.82,0.98,5,234,5,0,1,0,5,2,1.0,Alto,Empleado 465
0.37,0.54,2,152,3,0,1,0,5,2,1.0,Alto,Empleado 466
0.37,0.48,2,134,3,0,1,0,5,2,1.0,Alto,Empleado 467
0.09,0.95,6,292,4,0,1,0,7,2,1.0,Alto,Empleado 468
0.9,0.92,5,245,5,0,1,0,7,1,1.0,Alto,Empleado 469
0.41,0.52,2,159,3,0,1,0,7,1,1.0,Alto,Empleado 470
0.1,0.85,6,260,4,0,1,0,7,1,1.0,Alto,Empleado 471
0.44,0.53,2,149,3,0,1,0,7,1,1.0,Alto,Empleado 472
0.89,0.85,5,266,5,0,1,0,7,1,1.0,Alto,Empleado 473
0.42,0.56,2,149,3,0,1,0,7,1,0.99,Alto,Empleado 474
0.87,1.0,5,242,5,0,1,0,7,1,1.0,Alto,Empleado 475
0.45,0.57,2,134,3,0,1,0,7,1,1.0,Alto,Empleado 476
0.11,0.87,5,271,4,0,1,0,7,1,0.99,Alto,Empleado 477
0.09,0.79,6,275,4,0,1,0,7,1,1.0,Alto,Empleado 478
0.76,0.83,5,227,5,0,1,0,7,1,0.97,Alto,Empleado 479
0.11,0.96,7,277,5,0,1,0,7,1,1.0,Alto,Empleado 480
0.37,0.49,2,151,3,0,1,0,7,1,1.0,Alto,Empleado 481
0.1,0.79,6,274,4,0,1,0,7,1,1.0,Alto,Empleado 482
0.77,0.87,4,242,6,0,1,0,7,1,1.0,Alto,Empleado 483
0.42,0.54,2,143,3,1,1,0,7,1,0.99,Alto,Empleado 484
0.38,0.52,2,145,3,0,1,0,7,1,1.0,Alto,Empleado 485
0.32,0.95,5,172,2,0,1,0,7,1,0.97,Alto,Empleado 486
0.38,0.49,2,135,3,0,1,0,2,1,1.0,Alto,Empleado 487
0.19,1.0,4,192,4,0,1,0,2,1,0.87,Alto,Empleado 488
0.1,0.83,7,276,4,0,1,0,2,1,1.0,Alto,Empleado 489
0.76,0.88,4,206,4,0,1,0,3,2,0.85,Alto,Empleado 490
0.53,0.56,4,281,6,0,1,0,3,2,0.87,Alto,Empleado 491
0.39,0.51,2,151,3,0,1,0,3,2,1.0,Alto,Empleado 492
0.11,0.83,6,244,4,0,1,0,3,2,1.0,Alto,Empleado 493
0.1,0.94,6,309,4,0,1,0,9,2,1.0,Alto,Empleado 494
0.84,1.0,5,218,5,0,1,0,9,2,1.0,Alto,Empleado 495
0.82,0.99,4,263,6,0,1,0,9,2,1.0,Alto,Empleado 496
0.1,0.82,6,244,4,0,1,0,9,2,1.0,Alto,Empleado 497
0.59,0.49,7,263,4,0,1,0,9,2,0.95,Alto,Empleado 498
0.44,0.48,2,143,3,0,1,0,9,2,1.0,Alto,Empleado 499
0.89,0.95,2,181,5,0,1,0,9,2,0.7,Medio,Empleado 500
0.91,0.84,5,265,5,0,1,0,9,2,1.0,Alto,Empleado 501
0.66,0.57,5,161,5,0,1,0,9,0,0.92,Alto,Empleado 502
0.11,0.87,7,282,5,0,1,0,9,1,1.0,Alto,Empleado 503
0.43,0.51,2,155,3,0,1,0,9,2,1.0,Alto,Empleado 504
0.78,0.83,4,217,6,0,1,0,8,2,0.97,Alto,Empleado 505
0.11,0.97,6,289,5,0,1,0,8,2,1.0,Alto,Empleado 506
0.83,0.98,4,259,5,0,1,0,8,2,1.0,Alto,Empleado 507
0.39,0.54,2,158,3,0,1,0,8,1,1.0,Alto,Empleado 508
0.38,0.55,2,158,3,0,1,0,8,1,1.0,Alto,Empleado 509
0.37,0.57,2,155,3,0,1,0,8,1,1.0,Alto,Empleado 510
0.44,0.48,2,146,3,0,1,0,8,1,1.0,Alto,Empleado 511
0.53,0.85,2,164,5,0,1,0,8,1,0.86,Alto,Empleado 512
0.09,0.96,6,259,4,0,1,0,8,1,1.0,Alto,Empleado 513
0.11,0.89,6,293,4,0,1,0,8,1,1.0,Alto,Empleado 514
0.83,0.96,5,275,5,0,1,0,8,1,1.0,Alto,Empleado 515
0.88,1.0,5,219,6,1,1,0,9,1,0.98,Alto,Empleado 516
0.1,0.89,6,247,4,0,1,0,9,1,1.0,Alto,Empleado 517
0.09,0.86,7,309,4,0,1,0,9,1,1.0,Alto,Empleado 518
0.44,0.54,2,151,3,0,1,0,4,1,0.99,Alto,Empleado 519
0.39,0.51,2,129,3,0,1,0,0,1,1.0,Alto,Empleado 520
0.87,0.94,4,274,5,0,1,0,0,1,1.0,Alto,Empleado 521
0.74,0.99,4,233,5,0,1,0,0,1,0.99,Alto,Empleado 522
0.1,0.95,7,289,4,0,1,0,0,1,1.0,Alto,Empleado 523
0.74,0.82,4,239,6,0,1,0,0,1,0.98,Alto,Empleado 524
0.75,0.99,5,221,5,0,1,0,6,1,1.0,Alto,Empleado 525
0.41,0.56,2,150,3,0,1,0,6,1,1.0,Alto,Empleado 526
0.41,0.45,2,144,3,1,1,0,6,1,1.0,Alto,Empleado 527
0.09,0.9,7,289,4,0,1,0,6,1,1.0,Alto,Empleado 528
0.09,0.8,6,301,5,0,1,0,0,2,1.0,Alto,Empleado 529
0.39,0.57,2,145,3,0,1,0,2,2,1.0,Alto,Empleado 530
0.4,0.56,2,137,3,0,1,0,2,2,1.0,Alto,Empleado 531
0.37,0.54,2,131,3,1,1,0,3,2,1.0,Alto,Empleado 532
0.1,0.84,6,246,4,0,1,0,3,2,1.0,Alto,Empleado 533
0.43,0.51,2,136,3,0,1,0,3,2,1.0,Alto,Empleado 534
0.75,0.85,5,240,6,1,1,0,5,2,1.0,Alto,Empleado 535
0.37,0.56,2,156,3,0,1,0,7,2,1.0,Alto,Empleado 536
0.11,0.85,6,305,4,0,1,0,2,2,1.0,Alto,Empleado 537
0.45,0.45,2,154,3,1,1,0,8,2,1.0,Alto,Empleado 538
0.87,1.0,5,261,5,1,1,0,9,2,0.98,Alto,Empleado 539
0.11,0.94,7,244,4,0,1,0,4,2,1.0,Alto,Empleado 540
0.45,0.54,2,129,3,0,1,0,5,0,1.0,Alto,Empleado 541
0.81,0.87,4,254,5,0,1,0,5,1,1.0,Alto,Empleado 542
0.77,0.91,5,236,5,0,1,0,5,2,1.0,Alto,Empleado 543
0.89,0.92,5,237,5,0,1,0,7,2,1.0,Alto,Empleado 544
0.43,0.49,2,135,3,0,1,0,7,2,1.0,Alto,Empleado 545
0.78,1.0,5,236,5,0,1,0,7,2,1.0,Alto,Empleado 546
0.37,0.47,2,149,3,0,1,0,7,1,1.0,Alto,Empleado 547
0.37,0.5,2,141,3,0,1,0,7,1,1.0,Alto,Empleado 548
0.85,0.82,4,270,5,0,1,0,7,1,0.98,Alto,Empleado 549
0.41,0.47,2,138,3,0,1,0,7,1,1.0,Alto,Empleado 550
0.11,0.96,6,298,4,0,1,0,7,1,1.0,Alto,Empleado 551
0.75,0.99,5,254,5,0,1,0,7,1,1.0,Alto,Empleado 552
0.82,0.85,5,248,5,0,1,0,7,1,1.0,Alto,Empleado 553
0.79,1.0,5,257,6,0,1,0,7,1,1.0,Alto,Empleado 554
0.43,0.53,2,150,3,0,1,0,7,1,1.0,Alto,Empleado 555
0.1,0.9,7,281,4,0,1,0,7,1,1.0,Alto,Empleado 556
0.46,0.48,2,141,3,1,1,0,7,1,1.0,Alto,Empleado 557
0.43,0.57,2,157,3,0,1,0,7,1,1.0,Alto,Empleado 558
0.43,0.55,2,136,3,0,1,0,7,1,1.0,Alto,Empleado 559
0.11,0.8,7,296,4,0,1,0,7,1,1.0,Alto,Empleado 560
0.09,0.86,6,279,4,0,1,0,7,1,1.0,Alto,Empleado 561
0.37,0.53,2,131,3,0,1,0,7,1,1.0,Alto,Empleado 562
0.4,0.57,2,160,3,0,1,0,2,1,1.0,Alto,Empleado 563
0.1,0.77,7,291,4,0,1,0,2,1,1.0,Alto,Empleado 564
0.41,0.53,2,157,3,0,1,0,2,1,1.0,Alto,Empleado 565
0.79,0.58,3,294,4,0,1,0,3,1,0.81,Alto,Empleado 566
0.11,0.79,7,310,4,0,1,0,3,1,1.0,Alto,Empleado 567
0.1,0.97,6,282,4,0,1,0,3,2,1.0,Alto,Empleado 568
0.44,0.51,2,134,3,0,1,0,3,2,1.0,Alto,Empleado 569
0.25,0.46,4,214,4,0,1,0,9,2,0.91,Alto,Empleado 570
0.44,0.52,2,137,3,0,1,0,9,2,1.0,Alto,Empleado 571
0.73,1.0,4,252,5,0,1,0,9,2,1.0,Alto,Empleado 572
0.75,0.97,5,243,6,0,1,0,9,2,0.99,Alto,Empleado 573
0.36,0.47,2,148,3,0,1,0,9,2,1.0,Alto,Empleado 574
0.37,0.49,2,151,3,0,1,0,9,2,1.0,Alto,Empleado 575
0.39,0.49,2,129,3,0,1,0,9,2,1.0,Alto,Empleado 576
0.48,0.78,2,198,2,0,1,0,9,2,0.99,Alto,Empleado 577
0.57,0.72,4,275,6,0,1,0,9,2,0.96,Alto,Empleado 578
0.9,0.96,5,243,5,0,1,0,9,2,1.0,Alto,Empleado 579
0.39,0.55,2,159,3,0,1,0,9,0,1.0,Alto,Empleado 580
0.44,0.51,2,145,3,0,1,0,8,1,1.0,Alto,Empleado 581
0.81,0.88,5,242,5,0,1,0,8,2,1.0,Alto,Empleado 582
0.74,0.87,5,242,5,0,1,0,8,2,1.0,Alto,Empleado 583
0.44,0.56,2,145,3,0,1,0,8,2,1.0,Alto,Empleado 584
0.41,0.56,2,154,3,0,1,1,8,2,1.0,Alto,Empleado 585
0.4,0.51,2,139,3,0,1,0,8,1,1.0,Alto,Empleado 586
0.46,0.57,2,152,3,0,1,0,8,1,1.0,Alto,Empleado 587
0.8,0.83,2,211,3,0,1,0,8,1,0.96,Alto,Empleado 588
0.87,0.9,5,258,5,0,1,0,8,1,1.0,Alto,Empleado 589
0.39,0.54,2,155,3,0,1,0,8,1,1.0,Alto,Empleado 590
0.38,0.55,2,148,3,0,1,0,8,1,1.0,Alto,Empleado 591
0.66,0.67,2,255,3,0,1,0,9,1,0.99,Alto,Empleado 592
0.1,0.8,6,264,4,0,1,0,9,1,1.0,Alto,Empleado 593
0.37,0.54,2,132,3,0,1,0,9,1,1.0,Alto,Empleado 594
0.1,0.77,6,255,4,0,1,0,4,1,1.0,Alto,Empleado 595
0.09,0.87,5,263,4,0,1,0,0,1,0.99,Alto,Empleado 596
0.86,0.84,5,222,5,0,1,0,0,1,1.0,Alto,Empleado 597
0.11,0.9,6,263,4,0,1,0,0,1,1.0,Alto,Empleado 598
0.37,0.46,2,157,3,0,1,0,0,1,1.0,Alto,Empleado 599
0.11,0.92,7,307,4,0,1,0,0,1,1.0,Alto,Empleado 600
0.77,0.98,5,259,6,0,1,0,6,1,1.0,Alto,Empleado 601
0.84,0.94,5,222,6,0,1,0,6,1,1.0,Alto,Empleado 602
0.1,0.84,7,250,4,0,1,0,6,1,1.0,Alto,Empleado 603
0.83,0.9,5,245,5,0,1,0,6,1,1.0,Alto,Empleado 604
0.11,0.79,6,292,4,0,1,0,0,1,1.0,Alto,Empleado 605
0.86,0.92,5,252,5,0,1,0,1,1,1.0,Alto,Empleado 606
0.38,0.56,2,161,3,0,1,0,1,2,1.0,Alto,Empleado 607
0.11,0.88,5,250,4,0,1,0,1,2,1.0,Alto,Empleado 608
0.45,0.49,2,134,3,0,1,0,1,2,1.0,Alto,Empleado 609
0.1,0.85,7,279,4,0,1,0,1,2,1.0,Alto,Empleado 610
0.09,0.95,7,256,4,0,1,0,5,2,1.0,Alto,Empleado 611
0.39,0.53,2,127,3,0,1,0,7,2,1.0,Alto,Empleado 612
0.37,0.47,2,138,3,1,1,0,2,2,1.0,Alto,Empleado 613
0.81,0.97,5,243,5,0,1,0,8,2,0.99,Alto,Empleado 614
0.09,0.9,7,296,4,0,1,0,9,2,1.0,Alto,Empleado 615
0.1,0.88,7,267,4,0,1,0,4,2,1.0,Alto,Empleado 616
0.39,0.49,2,144,3,0,1,0,5,2,1.0,Alto,Empleado 617
0.83,0.95,4,251,5,0,1,0,5,2,1.0,Alto,Empleado 618
0.45,0.57,2,148,3,0,1,0,5,0,1.0,Alto,Empleado 619
0.43,0.51,2,141,3,0,1,0,7,1,1.0,Alto,Empleado 620
0.8,0.75,3,268,2,0,1,0,7,2,0.89,Alto,Empleado 621
0.1,0.86,6,247,4,0,1,0,7,2,1.0,Alto,Empleado 622
0.1,0.55,2,247,4,0,1,0,7,2,0.99,Alto,Empleado 623
0.36,0.52,2,146,3,0,1,0,7,2,1.0,Alto,Empleado 624
0.38,0.5,2,140,3,0,1,0,7,1,1.0,Alto,Empleado 625
0.78,0.98,5,263,6,0,1,0,7,1,1.0,Alto,Empleado 626
0.44,0.49,2,145,3,0,1,0,7,1,1.0,Alto,Empleado 627
0.41,0.46,2,156,3,1,1,0,7,1,1.0,Alto,Empleado 628
0.72,0.85,5,244,6,0,1,0,7,1,0.99,Alto,Empleado 629
0.46,0.54,2,144,3,0,1,0,7,1,1.0,Alto,Empleado 630
0.1,0.9,7,286,4,0,1,0,7,1,1.0,Alto,Empleado 631
0.34,0.67,4,141,2,0,1,0,7,1,0.96,Alto,Empleado 632
0.11,0.89,6,260,5,0,1,0,7,1,1.0,Alto,Empleado 633
0.38,0.56,2,154,3,0,1,0,7,1,1.0,Alto,Empleado 634
0.82,0.92,5,225,5,0,1,0,7,1,1.0,Alto,Empleado 635
0.39,0.57,2,127,3,0,1,0,7,1,1.0,Alto,Empleado 636
0.44,0.53,2,140,3,0,1,0,7,1,1.0,Alto,Empleado 637
0.43,0.52,2,147,3,0,1,0,7,1,1.0,Alto,Empleado 638
0.84,0.83,4,227,5,0,1,0,2,1,1.0,Alto,Empleado 639
0.43,0.48,2,153,3,0,1,0,2,1,1.0,Alto,Empleado 640
0.37,0.52,2,128,3,0,1,0,2,1,0.99,Alto,Empleado 641
0.74,0.97,4,228,5,0,1,0,3,1,1.0,Alto,Empleado 642
0.73,0.97,5,235,5,0,1,0,3,1,1.0,Alto,Empleado 643
0.37,0.47,2,148,3,0,1,0,3,1,1.0,Alto,Empleado 644
0.58,0.62,4,238,3,0,1,0,3,1,0.94,Alto,Empleado 645
0.4,0.54,2,141,3,0,1,0,9,2,1.0,Alto,Empleado 646
0.51,0.83,5,249,4,0,1,0,9,2,0.95,Alto,Empleado 647
0.46,0.5,2,151,3,0,1,0,9,2,0.99,Alto,Empleado 648
0.45,0.54,2,129,3,0,1,0,9,2,1.0,Alto,Empleado 649
0.46,0.5,2,156,3,0,1,0,9,2,0.99,Alto,Empleado 650
0.39,0.45,2,134,3,0,1,0,9,2,1.0,Alto,Empleado 651
0.09,0.88,6,269,4,0,1,0,9,2,1.0,Alto,Empleado 652
0.09,0.77,6,290,4,0,1,0,9,2,1.0,Alto,Empleado 653
0.37,0.51,2,132,3,0,1,0,9,2,1.0,Alto,Empleado 654
0.1,0.89,7,308,4,0,1,0,9,2,1.0,Alto,Empleado 655
0.77,1.0,4,232,5,0,1,0,9,2,1.0,Alto,Empleado 656
0.79,0.86,5,235,5,0,1,0,8,2,1.0,Alto,Empleado 657
0.43,0.55,2,130,3,0,1,0,8,0,1.0,Alto,Empleado 658
0.38,0.53,2,146,3,0,1,0,8,1,1.0,Alto,Empleado 659
0.77,0.91,5,221,6,0,1,0,8,2,1.0,Alto,Empleado 660
0.44,0.5,2,130,3,0,1,0,8,2,1.0,Alto,Empleado 661
0.39,0.46,2,136,3,0,1,0,8,2,1.0,Alto,Empleado 662
0.78,0.89,5,274,6,0,1,0,8,2,1.0,Alto,Empleado 663
0.1,0.79,6,256,5,0,1,0,8,1,1.0,Alto,Empleado 664
0.1,0.77,5,276,4,0,1,0,8,1,0.99,Alto,Empleado 665
0.75,0.85,5,267,5,0,1,0,8,1,0.98,Alto,Empleado 666
0.46,0.62,6,213,3,0,1,0,8,1,0.86,Alto,Empleado 667
0.91,0.97,4,274,6,0,1,0,9,1,0.98,Alto,Empleado 668
0.1,0.92,6,258,4,0,1,0,9,1,1.0,Alto,Empleado 669
0.72,0.6,3,153,5,0,1,0,9,1,0.93,Alto,Empleado 670
0.11,0.95,6,245,4,0,1,0,4,1,1.0,Alto,Empleado 671
0.11,0.94,6,264,4,0,1,0,0,1,1.0,Alto,Empleado 672
0.46,0.57,2,154,3,0,1,0,0,1,1.0,Alto,Empleado 673
0.37,0.46,2,149,3,0,1,0,0,1,1.0,Alto,Empleado 674
0.46,0.5,2,157,3,0,1,0,0,1,1.0,Alto,Empleado 675
0.43,0.57,2,127,3,0,1,0,0,1,1.0,Alto,Empleado 676
0.11,0.82,6,270,4,0,1,0,6,1,1.0,Alto,Empleado 677
0.73,0.89,5,236,6,0,1,0,6,1,1.0,Alto,Empleado 678
0.43,0.47,2,158,3,0,1,0,6,1,0.99,Alto,Empleado 679
0.86,1.0,5,229,5,0,1,0,6,1,1.0,Alto,Empleado 680
0.1,0.83,6,269,4,0,1,0,0,1,1.0,Alto,Empleado 681
0.4,0.49,2,128,3,0,1,0,7,1,1.0,Alto,Empleado 682
0.11,0.87,7,278,4,0,1,0,7,1,1.0,Alto,Empleado 683
0.86,0.98,3,158,5,0,1,0,7,1,0.17,Bajo,Empleado 684
0.42,1.0,3,202,3,0,1,0,7,2,0.71,Medio,Empleado 685
0.79,0.84,4,240,5,0,1,0,7,2,1.0,Alto,Empleado 686
0.1,0.96,7,255,4,0,1,0,5,2,1.0,Alto,Empleado 687
0.09,0.92,7,254,4,0,1,0,7,2,1.0,Alto,Empleado 688
0.09,0.82,6,257,4,0,1,0,2,2,1.0,Alto,Empleado 689
0.87,1.0,4,228,5,0,1,0,8,2,1.0,Alto,Empleado 690
0.36,0.49,2,145,3,0,1,0,9,2,1.0,Alto,Empleado 691
0.42,0.75,3,218,4,0,1,0,4,2,0.84,Alto,Empleado 692
0.84,0.86,5,268,5,0,1,0,5,2,1.0,Alto,Empleado 693
0.1,0.83,6,278,4,0,1,0,5,2,1.0,Alto,Empleado 694
0.78,0.71,3,249,5,0,1,0,5,2,0.88,Alto,Empleado 695
0.35,0.99,3,236,4,0,1,0,7,2,0.91,Alto,Empleado 696
0.1,0.81,7,291,4,0,1,0,7,0,0.99,Alto,Empleado 697
0.11,0.8,6,306,4,0,1,0,7,1,1.0,Alto,Empleado 698
0.43,0.48,2,135,3,0,1,0,7,2,1.0,Alto,Empleado 699
0.38,0.45,2,156,3,0,1,0,7,2,1.0,Alto,Empleado 700
0.46,0.54,2,143,3,0,1,0,7,2,1.0,Alto,Empleado 701
0.89,0.82,4,243,5,0,1,0,7,2,0.98,Alto,Empleado 702
0.45,0.5,2,147,3,0,1,0,7,1,1.0,Alto,Empleado 703
0.44,0.53,2,159,3,0,1,0,7,1,1.0,Alto,Empleado 704
0.74,0.54,5,216,3,0,1,0,7,1,0.0,Bajo,Empleado 705
0.45,0.54,2,152,3,0,1,0,7,1,1.0,Alto,Empleado 706
0.79,0.93,4,226,5,0,1,0,7,1,1.0,Alto,Empleado 707
0.79,0.91,5,271,5,0,1,0,7,1,1.0,Alto,Empleado 708
0.11,0.87,6,255,4,0,1,0,7,1,1.0,Alto,Empleado 709
0.42,0.48,2,140,3,0,1,0,7,1,1.0,Alto,Empleado 710
